"","RiskFactorID","RiskFactorValue","FactorValue","comment"
"639",108,235,0.00385629364305651,"TRIG"
"640",108,236,0.00515792984411356,"TRIG"
"641",108,237,0.00645956604517059,"TRIG"
"642",108,238,0.00776120224622762,"TRIG"
"643",108,239,0.00906283844728467,"TRIG"
"644",108,240,0.0103644746483417,"TRIG"
"645",108,241,0.0116661108493987,"TRIG"
"646",108,242,0.0129677470504558,"TRIG"
"647",108,243,0.0142693832515128,"TRIG"
"648",108,244,0.0155710194525698,"TRIG"
"649",108,245,0.0168726556536269,"TRIG"
"650",108,246,0.0181742918546839,"TRIG"
"651",108,247,0.0194759280557409,"TRIG"
"652",108,248,0.020777564256798,"TRIG"
"653",108,249,0.022079200457855,"TRIG"
"654",108,250,0.0233808366589121,"TRIG"
"655",108,251,0.0246824728599691,"TRIG"
"656",108,252,0.0259841090610261,"TRIG"
"657",108,253,0.0272857452620832,"TRIG"
"658",108,254,0.0285873814631402,"TRIG"
"659",108,255,0.0298890176641972,"TRIG"
"660",108,256,0.0311906538652543,"TRIG"
"661",108,257,0.0324922900663113,"TRIG"
"662",108,258,0.0337939262673684,"TRIG"
"663",108,259,0.0350955624684254,"TRIG"
"664",108,260,0.0363971986694824,"TRIG"
"665",108,261,0.0376988348705395,"TRIG"
"666",108,262,0.0390004710715965,"TRIG"
"667",108,263,0.0403021072726535,"TRIG"
"668",108,264,0.0416037434737106,"TRIG"
"669",108,265,0.0429053796747676,"TRIG"
"670",108,266,0.0442070158758246,"TRIG"
"671",108,267,0.0455086520768817,"TRIG"
"672",108,268,0.0468102882779387,"TRIG"
"673",108,269,0.0481119244789957,"TRIG"
"674",108,270,0.0494135606800528,"TRIG"
"675",108,271,0.0507151968811098,"TRIG"
"676",108,272,0.0520168330821668,"TRIG"
"677",108,273,0.0533184692832239,"TRIG"
"678",108,274,0.0546201054842809,"TRIG"
"679",108,275,0.055921741685338,"TRIG"
"680",108,276,0.057223377886395,"TRIG"
"681",108,277,0.058525014087452,"TRIG"
"682",108,278,0.0598266502885091,"TRIG"
"683",108,279,0.0611282864895661,"TRIG"
"684",108,280,0.0624299226906231,"TRIG"
"685",108,281,0.0637315588916802,"TRIG"
"686",108,282,0.0650331950927372,"TRIG"
"687",108,283,0.0663348312937942,"TRIG"
"688",108,284,0.0676364674948513,"TRIG"
"689",108,285,0.0689381036959083,"TRIG"
"690",108,286,0.0702397398969654,"TRIG"
"691",108,287,0.0715413760980224,"TRIG"
"692",108,288,0.0728430122990794,"TRIG"
"693",108,289,0.0741446485001365,"TRIG"
"694",108,290,0.0754462847011935,"TRIG"
"695",108,291,0.0767479209022505,"TRIG"
"696",108,292,0.0780495571033076,"TRIG"
"697",108,293,0.0793511933043646,"TRIG"
"698",108,294,0.0806528295054217,"TRIG"
"699",108,295,0.0819544657064787,"TRIG"
"700",108,296,0.0832561019075357,"TRIG"
"701",108,297,0.0845577381085928,"TRIG"
"702",108,298,0.0858593743096498,"TRIG"
"703",108,299,0.0871610105107068,"TRIG"
"704",108,300,0.0884626467117639,"TRIG"
"705",108,301,0.0897642829128209,"TRIG"
"706",108,302,0.0910659191138779,"TRIG"
"707",108,303,0.092367555314935,"TRIG"
"708",108,304,0.093669191515992,"TRIG"
"709",108,305,0.094970827717049,"TRIG"
"710",108,306,0.0962724639181061,"TRIG"
"711",108,307,0.0975741001191631,"TRIG"
"712",108,308,0.0988757363202201,"TRIG"
"713",108,309,0.100177372521277,"TRIG"
"714",108,310,0.101479008722334,"TRIG"
"715",108,311,0.102780644923391,"TRIG"
"716",108,312,0.104082281124448,"TRIG"
"717",108,313,0.105383917325505,"TRIG"
"718",108,314,0.106685553526562,"TRIG"
"719",108,315,0.107987189727619,"TRIG"
"720",108,316,0.109288825928676,"TRIG"
"721",108,317,0.110590462129733,"TRIG"
"722",108,318,0.111892098330791,"TRIG"
"723",108,319,0.113193734531848,"TRIG"
"724",108,320,0.114495370732905,"TRIG"
"725",108,321,0.115797006933962,"TRIG"
"726",108,322,0.117098643135019,"TRIG"
"727",108,323,0.118400279336076,"TRIG"
"728",108,324,0.119701915537133,"TRIG"
"729",108,325,0.12100355173819,"TRIG"
"730",108,326,0.122305187939247,"TRIG"
"731",108,327,0.123606824140304,"TRIG"
"732",108,328,0.124908460341361,"TRIG"
"733",108,329,0.126210096542418,"TRIG"
"734",108,330,0.127511732743475,"TRIG"
"735",108,331,0.128813368944532,"TRIG"
"736",108,332,0.130115005145589,"TRIG"
"737",108,333,0.131416641346646,"TRIG"
"738",108,334,0.132718277547703,"TRIG"
"739",108,335,0.13401991374876,"TRIG"
"740",108,336,0.135321549949817,"TRIG"
"741",108,337,0.136623186150874,"TRIG"
"742",108,338,0.137924822351931,"TRIG"
"743",108,339,0.139226458552988,"TRIG"
"744",108,340,0.140528094754045,"TRIG"
"745",108,341,0.141829730955102,"TRIG"
"746",108,342,0.143131367156159,"TRIG"
"747",108,343,0.144433003357216,"TRIG"
"748",108,344,0.145734639558273,"TRIG"
"749",108,345,0.147036275759331,"TRIG"
"750",108,346,0.148337911960388,"TRIG"
"751",108,347,0.149639548161445,"TRIG"
"752",108,348,0.150941184362502,"TRIG"
"753",108,349,0.152242820563559,"TRIG"
"754",108,350,0.153544456764616,"TRIG"
"755",108,351,0.154846092965673,"TRIG"
"756",108,352,0.15614772916673,"TRIG"
"757",108,353,0.157449365367787,"TRIG"
"758",108,354,0.158751001568844,"TRIG"
"759",108,355,0.160052637769901,"TRIG"
"760",108,356,0.161354273970958,"TRIG"
"761",108,357,0.162655910172015,"TRIG"
"762",108,358,0.163957546373072,"TRIG"
"763",108,359,0.165259182574129,"TRIG"
"764",108,360,0.166560818775186,"TRIG"
"765",108,361,0.167862454976243,"TRIG"
"766",108,362,0.1691640911773,"TRIG"
"767",108,363,0.170465727378357,"TRIG"
"768",108,364,0.171767363579414,"TRIG"
"769",108,365,0.173068999780471,"TRIG"
"770",108,366,0.174370635981528,"TRIG"
"771",108,367,0.175672272182585,"TRIG"
"772",108,368,0.176973908383642,"TRIG"
"773",108,369,0.178275544584699,"TRIG"
"774",108,370,0.179577180785756,"TRIG"
"775",108,371,0.180878816986813,"TRIG"
"776",108,372,0.18218045318787,"TRIG"
"777",108,373,0.183482089388927,"TRIG"
"778",108,374,0.184783725589985,"TRIG"
"779",108,375,0.186085361791042,"TRIG"
"780",108,376,0.187386997992099,"TRIG"
"781",108,377,0.188688634193156,"TRIG"
"782",108,378,0.189990270394213,"TRIG"
"783",108,379,0.19129190659527,"TRIG"
"784",108,380,0.192593542796327,"TRIG"
"785",108,381,0.193895178997384,"TRIG"
"786",108,382,0.195196815198441,"TRIG"
"787",108,383,0.196498451399498,"TRIG"
"788",108,384,0.197800087600555,"TRIG"
"789",108,385,0.199101723801612,"TRIG"
"790",108,386,0.200403360002669,"TRIG"
"791",108,387,0.201704996203726,"TRIG"
"792",108,388,0.203006632404783,"TRIG"
"793",108,389,0.20430826860584,"TRIG"
"794",108,390,0.205609904806897,"TRIG"
"795",108,391,0.206911541007954,"TRIG"
"796",108,392,0.208213177209011,"TRIG"
"797",108,393,0.209514813410068,"TRIG"
"798",108,394,0.210816449611125,"TRIG"
"799",108,395,0.212118085812182,"TRIG"
"800",108,396,0.213419722013239,"TRIG"
"801",108,397,0.214721358214296,"TRIG"
"802",108,398,0.216022994415353,"TRIG"
"803",108,399,0.21732463061641,"TRIG"
"804",108,400,0.218626266817467,"TRIG"
"805",108,401,0.219927903018525,"TRIG"
"806",108,402,0.221229539219582,"TRIG"
"807",108,403,0.222531175420639,"TRIG"
"808",108,404,0.223832811621696,"TRIG"
"809",108,405,0.225134447822753,"TRIG"
"810",108,406,0.22643608402381,"TRIG"
"811",108,407,0.227737720224867,"TRIG"
"812",108,408,0.229039356425924,"TRIG"
"813",108,409,0.230340992626981,"TRIG"
"814",108,410,0.231642628828038,"TRIG"
"815",108,411,0.232944265029095,"TRIG"
"816",108,412,0.234245901230152,"TRIG"
"817",108,413,0.235547537431209,"TRIG"
"818",108,414,0.236849173632266,"TRIG"
"819",108,415,0.238150809833323,"TRIG"
"820",108,416,0.23945244603438,"TRIG"
"821",108,417,0.240754082235437,"TRIG"
"822",108,418,0.242055718436494,"TRIG"
"823",108,419,0.243357354637551,"TRIG"
"824",108,420,0.244658990838608,"TRIG"
"825",108,421,0.245960627039665,"TRIG"
"826",108,422,0.247262263240722,"TRIG"
"827",108,423,0.248563899441779,"TRIG"
"828",108,424,0.249865535642836,"TRIG"
"829",108,425,0.251167171843893,"TRIG"
"830",108,426,0.25246880804495,"TRIG"
"831",108,427,0.253770444246007,"TRIG"
"832",108,428,0.255072080447065,"TRIG"
"833",108,429,0.256373716648121,"TRIG"
"834",108,430,0.257675352849179,"TRIG"
"835",108,431,0.258976989050236,"TRIG"
"836",108,432,0.260278625251293,"TRIG"
"837",108,433,0.26158026145235,"TRIG"
"838",108,434,0.262881897653407,"TRIG"
"839",108,435,0.264183533854464,"TRIG"
"840",108,436,0.265485170055521,"TRIG"
"841",108,437,0.266786806256578,"TRIG"
"842",108,438,0.268088442457635,"TRIG"
"843",108,439,0.269390078658692,"TRIG"
"844",108,440,0.270691714859749,"TRIG"
"845",108,441,0.271993351060806,"TRIG"
"846",108,442,0.273294987261863,"TRIG"
"847",108,443,0.27459662346292,"TRIG"
"848",108,444,0.275898259663977,"TRIG"
"849",108,445,0.277199895865034,"TRIG"
"850",108,446,0.278501532066091,"TRIG"
"851",108,447,0.279803168267148,"TRIG"
"852",108,448,0.281104804468205,"TRIG"
"853",108,449,0.282406440669262,"TRIG"
"854",108,450,0.283708076870319,"TRIG"
"855",108,451,0.285009713071376,"TRIG"
"856",108,452,0.286311349272433,"TRIG"
"857",108,453,0.28761298547349,"TRIG"
"858",108,454,0.288914621674547,"TRIG"
"859",108,455,0.290216257875604,"TRIG"
"860",108,456,0.291517894076662,"TRIG"
"861",108,457,0.292819530277719,"TRIG"
"862",108,458,0.294121166478776,"TRIG"
"863",108,459,0.295422802679833,"TRIG"
"864",108,460,0.29672443888089,"TRIG"
"865",108,461,0.298026075081947,"TRIG"
"866",108,462,0.299327711283004,"TRIG"
"867",108,463,0.300629347484061,"TRIG"
"868",108,464,0.301930983685118,"TRIG"
"869",108,465,0.303232619886175,"TRIG"
"870",108,466,0.304534256087232,"TRIG"
"871",108,467,0.305835892288289,"TRIG"
"872",108,468,0.307137528489346,"TRIG"
"873",108,469,0.308439164690403,"TRIG"
"874",108,470,0.30974080089146,"TRIG"
"875",108,471,0.311042437092517,"TRIG"
"876",108,472,0.312344073293574,"TRIG"
"877",108,473,0.313645709494631,"TRIG"
"878",108,474,0.314947345695688,"TRIG"
"879",108,475,0.316248981896745,"TRIG"
"880",108,476,0.317550618097802,"TRIG"
"881",108,477,0.318852254298859,"TRIG"
"882",108,478,0.320153890499916,"TRIG"
"883",108,479,0.321455526700973,"TRIG"
"884",108,480,0.32275716290203,"TRIG"
"885",108,481,0.324058799103087,"TRIG"
"886",108,482,0.325360435304144,"TRIG"
"887",108,483,0.326662071505201,"TRIG"
"888",108,484,0.327963707706258,"TRIG"
"889",108,485,0.329265343907316,"TRIG"
"890",108,486,0.330566980108373,"TRIG"
"891",108,487,0.33186861630943,"TRIG"
"892",108,488,0.333170252510487,"TRIG"
"893",108,489,0.334471888711544,"TRIG"
"894",108,490,0.335773524912601,"TRIG"
"895",108,491,0.337075161113658,"TRIG"
"896",108,492,0.338376797314715,"TRIG"
"897",108,493,0.339678433515772,"TRIG"
"898",108,494,0.340980069716829,"TRIG"
"899",108,495,0.342281705917886,"TRIG"
"900",108,496,0.343583342118943,"TRIG"
"901",108,497,0.34488497832,"TRIG"
"902",108,498,0.346186614521057,"TRIG"
"903",108,499,0.347488250722114,"TRIG"
"904",108,500,0.348789886923171,"TRIG"
"905",103,22.5,0,"BMI"
"906",103,22.6,0.00648206826507628,"BMI"
"907",103,22.7,0.0129641365301526,"BMI"
"908",103,22.8,0.0194462047952288,"BMI"
"909",103,22.9,0.0259282730603051,"BMI"
"910",103,23,0.0324103413253814,"BMI"
"911",103,23.1,0.0388924095904577,"BMI"
"912",103,23.2,0.0453744778555339,"BMI"
"913",103,23.3,0.0518565461206102,"BMI"
"914",103,23.4,0.0583386143856865,"BMI"
"915",103,23.5,0.0648206826507628,"BMI"
"916",103,23.6,0.071302750915839,"BMI"
"917",103,23.7,0.0777848191809153,"BMI"
"918",103,23.8,0.0842668874459916,"BMI"
"919",103,23.9,0.0907489557110679,"BMI"
"920",103,24,0.0972310239761441,"BMI"
"921",103,24.1,0.10371309224122,"BMI"
"922",103,24.2,0.110195160506297,"BMI"
"923",103,24.3,0.116677228771373,"BMI"
"924",103,24.4,0.123159297036449,"BMI"
"925",103,24.5,0.129641365301526,"BMI"
"926",103,24.6,0.136123433566602,"BMI"
"927",103,24.7,0.142605501831678,"BMI"
"928",103,24.8,0.149087570096754,"BMI"
"929",103,24.9,0.155569638361831,"BMI"
"930",103,25,0.162051706626907,"BMI"
"931",103,25.1,0.168533774891983,"BMI"
"932",103,25.2,0.175015843157059,"BMI"
"933",103,25.3,0.181497911422136,"BMI"
"934",103,25.4,0.187979979687212,"BMI"
"935",103,25.5,0.194462047952288,"BMI"
"936",103,25.6,0.200944116217365,"BMI"
"937",103,25.7,0.207426184482441,"BMI"
"938",103,25.8,0.213908252747517,"BMI"
"939",103,25.9,0.220390321012593,"BMI"
"940",103,26,0.22687238927767,"BMI"
"941",103,26.1,0.233354457542746,"BMI"
"942",103,26.2,0.239836525807822,"BMI"
"943",103,26.3,0.246318594072898,"BMI"
"944",103,26.4,0.252800662337975,"BMI"
"945",103,26.5,0.259282730603051,"BMI"
"946",103,26.6,0.265764798868127,"BMI"
"947",103,26.7,0.272246867133204,"BMI"
"948",103,26.8,0.27872893539828,"BMI"
"949",103,26.9,0.285211003663356,"BMI"
"950",103,27,0.291693071928432,"BMI"
"951",103,27.1,0.298175140193509,"BMI"
"952",103,27.2,0.304657208458585,"BMI"
"953",103,27.3,0.311139276723661,"BMI"
"954",103,27.4,0.317621344988738,"BMI"
"955",103,27.5,0.324103413253814,"BMI"
"956",103,27.6,0.33058548151889,"BMI"
"957",103,27.7,0.337067549783966,"BMI"
"958",103,27.8,0.343549618049043,"BMI"
"959",103,27.9,0.350031686314119,"BMI"
"960",103,28,0.356513754579195,"BMI"
"961",103,28.1,0.362995822844271,"BMI"
"962",103,28.2,0.369477891109348,"BMI"
"963",103,28.3,0.375959959374424,"BMI"
"964",103,28.4,0.3824420276395,"BMI"
"965",103,28.5,0.388924095904576,"BMI"
"966",103,28.6,0.395406164169653,"BMI"
"967",103,28.7,0.401888232434729,"BMI"
"968",103,28.8,0.408370300699805,"BMI"
"969",103,28.9,0.414852368964882,"BMI"
"970",103,29,0.421334437229958,"BMI"
"971",103,29.1,0.427816505495034,"BMI"
"972",103,29.2,0.43429857376011,"BMI"
"973",103,29.3,0.440780642025187,"BMI"
"974",103,29.4,0.447262710290263,"BMI"
"975",103,29.5,0.453744778555339,"BMI"
"976",103,29.6,0.460226846820416,"BMI"
"977",103,29.7,0.466708915085492,"BMI"
"978",103,29.8,0.473190983350568,"BMI"
"979",103,29.9,0.479673051615644,"BMI"
"980",103,30,0.486155119880721,"BMI"
"981",103,30.1,0.492637188145797,"BMI"
"982",103,30.2,0.499119256410873,"BMI"
"983",103,30.3,0.505601324675949,"BMI"
"984",103,30.4,0.512083392941026,"BMI"
"985",103,30.5,0.518565461206102,"BMI"
"986",103,30.6,0.525047529471178,"BMI"
"987",103,30.7,0.531529597736255,"BMI"
"988",103,30.8,0.538011666001331,"BMI"
"989",103,30.9,0.544493734266407,"BMI"
"990",103,31,0.550975802531483,"BMI"
"991",103,31.1,0.55745787079656,"BMI"
"992",103,31.2,0.563939939061636,"BMI"
"993",103,31.3,0.570422007326712,"BMI"
"994",103,31.4,0.576904075591788,"BMI"
"995",103,31.5,0.583386143856865,"BMI"
"996",103,31.6,0.589868212121941,"BMI"
"997",103,31.7,0.596350280387017,"BMI"
"998",103,31.8,0.602832348652094,"BMI"
"999",103,31.9,0.60931441691717,"BMI"
"1000",103,32,0.615796485182246,"BMI"
"1001",103,32.1,0.622278553447323,"BMI"
"1002",103,32.2,0.628760621712399,"BMI"
"1003",103,32.3,0.635242689977475,"BMI"
"1004",103,32.4,0.641724758242551,"BMI"
"1005",103,32.5,0.648206826507628,"BMI"
"1006",103,32.6,0.654688894772704,"BMI"
"1007",103,32.7,0.66117096303778,"BMI"
"1008",103,32.8,0.667653031302856,"BMI"
"1009",103,32.9,0.674135099567933,"BMI"
"1010",103,33,0.680617167833009,"BMI"
"1011",103,33.1,0.687099236098085,"BMI"
"1012",103,33.2,0.693581304363161,"BMI"
"1013",103,33.3,0.700063372628238,"BMI"
"1014",103,33.4,0.706545440893314,"BMI"
"1015",103,33.5,0.71302750915839,"BMI"
"1016",103,33.6,0.719509577423467,"BMI"
"1017",103,33.7,0.725991645688543,"BMI"
"1018",103,33.8,0.732473713953619,"BMI"
"1019",103,33.9,0.738955782218695,"BMI"
"1020",103,34,0.745437850483772,"BMI"
"1021",103,34.1,0.751919918748848,"BMI"
"1022",103,34.2,0.758401987013924,"BMI"
"1023",103,34.3,0.764884055279,"BMI"
"1024",103,34.4,0.771366123544077,"BMI"
"1025",103,34.5,0.777848191809153,"BMI"
"1026",103,34.6,0.784330260074229,"BMI"
"1027",103,34.7,0.790812328339306,"BMI"
"1028",103,34.8,0.797294396604382,"BMI"
"1029",103,34.9,0.803776464869458,"BMI"
"1030",103,35,0.810258533134534,"BMI"
"1031",112,0,0,"Smoking"
"1032",112,1,0.00414328322768174,"Smoking"
"1033",112,2,0.00828656645536348,"Smoking"
"1034",112,3,0.0124298496830452,"Smoking"
"1035",112,4,0.016573132910727,"Smoking"
"1036",112,5,0.0207164161384087,"Smoking"
"1037",112,6,0.0248596993660904,"Smoking"
"1038",112,7,0.0290029825937722,"Smoking"
"1039",112,8,0.0331462658214539,"Smoking"
"1040",112,9,0.0372895490491357,"Smoking"
"1041",112,10,0.0414328322768174,"Smoking"
"1042",112,11,0.0455761155044991,"Smoking"
"1043",112,12,0.0497193987321809,"Smoking"
"1044",112,13,0.0538626819598626,"Smoking"
"1045",112,14,0.0580059651875444,"Smoking"
"1046",112,15,0.0621492484152261,"Smoking"
"1047",112,16,0.0662925316429079,"Smoking"
"1048",112,17,0.0704358148705896,"Smoking"
"1049",112,18,0.0745790980982713,"Smoking"
"1050",112,19,0.0787223813259531,"Smoking"
"1051",112,20,0.0828656645536348,"Smoking"
"1052",112,21,0.0870089477813166,"Smoking"
"1053",112,22,0.0911522310089983,"Smoking"
"1054",112,23,0.09529551423668,"Smoking"
"1055",112,24,0.0994387974643618,"Smoking"
"1056",112,25,0.103582080692043,"Smoking"
"1057",112,26,0.107725363919725,"Smoking"
"1058",112,27,0.111868647147407,"Smoking"
"1059",112,28,0.116011930375089,"Smoking"
"1060",112,29,0.12015521360277,"Smoking"
"1061",112,30,0.124298496830452,"Smoking"
"1062",112,31,0.128441780058134,"Smoking"
"1063",112,32,0.132585063285816,"Smoking"
"1064",112,33,0.136728346513497,"Smoking"
"1065",112,34,0.140871629741179,"Smoking"
"1066",112,35,0.145014912968861,"Smoking"
"1067",112,36,0.149158196196543,"Smoking"
"1068",112,37,0.153301479424224,"Smoking"
"1069",112,38,0.157444762651906,"Smoking"
"1070",112,39,0.161588045879588,"Smoking"
"1071",112,40,0.16573132910727,"Smoking"
"1072",112,41,0.169874612334951,"Smoking"
"1073",112,42,0.174017895562633,"Smoking"
"1074",112,43,0.178161178790315,"Smoking"
"1075",112,44,0.182304462017997,"Smoking"
"1076",112,45,0.186447745245678,"Smoking"
"1077",112,46,0.19059102847336,"Smoking"
"1078",112,47,0.194734311701042,"Smoking"
"1079",112,48,0.198877594928724,"Smoking"
"1080",112,49,0.203020878156405,"Smoking"
"1081",112,50,0.207164161384087,"Smoking"
"1082",112,51,0.211307444611769,"Smoking"
"1083",112,52,0.215450727839451,"Smoking"
"1084",112,53,0.219594011067132,"Smoking"
"1085",112,54,0.223737294294814,"Smoking"
"1086",112,55,0.227880577522496,"Smoking"
"1087",112,56,0.232023860750177,"Smoking"
"1088",112,57,0.236167143977859,"Smoking"
"1089",112,58,0.240310427205541,"Smoking"
"1090",112,59,0.244453710433223,"Smoking"
"1091",112,60,0.248596993660904,"Smoking"
"1092",112,61,0.252740276888586,"Smoking"
"1093",112,62,0.256883560116268,"Smoking"
"1094",112,63,0.26102684334395,"Smoking"
"1095",112,64,0.265170126571631,"Smoking"
"1096",112,65,0.269313409799313,"Smoking"
"1097",112,66,0.273456693026995,"Smoking"
"1098",112,67,0.277599976254677,"Smoking"
"1099",112,68,0.281743259482358,"Smoking"
"1100",112,69,0.28588654271004,"Smoking"
"1101",112,70,0.290029825937722,"Smoking"
"1102",112,71,0.294173109165404,"Smoking"
"1103",112,72,0.298316392393085,"Smoking"
"1104",112,73,0.302459675620767,"Smoking"
"1105",112,74,0.306602958848449,"Smoking"
"1106",112,75,0.310746242076131,"Smoking"
"1107",112,76,0.314889525303812,"Smoking"
"1108",112,77,0.319032808531494,"Smoking"
"1109",112,78,0.323176091759176,"Smoking"
"1110",112,79,0.327319374986857,"Smoking"
"1111",112,80,0.331462658214539,"Smoking"
"1112",112,81,0.335605941442221,"Smoking"
"1113",112,82,0.339749224669903,"Smoking"
"1114",112,83,0.343892507897584,"Smoking"
"1115",112,84,0.348035791125266,"Smoking"
"1116",112,85,0.352179074352948,"Smoking"
"1117",112,86,0.35632235758063,"Smoking"
"1118",112,87,0.360465640808311,"Smoking"
"1119",112,88,0.364608924035993,"Smoking"
"1120",112,89,0.368752207263675,"Smoking"
"1121",112,90,0.372895490491357,"Smoking"
"1122",112,91,0.377038773719038,"Smoking"
"1123",112,92,0.38118205694672,"Smoking"
"1124",112,93,0.385325340174402,"Smoking"
"1125",112,94,0.389468623402084,"Smoking"
"1126",112,95,0.393611906629765,"Smoking"
"1127",112,96,0.397755189857447,"Smoking"
"1128",112,97,0.401898473085129,"Smoking"
"1129",112,98,0.406041756312811,"Smoking"
"1130",112,99,0.410185039540492,"Smoking"
"1131",112,100,0.414328322768174,"Smoking"
"1132",112,101,0.418471605995856,"Smoking"
"1133",112,102,0.422614889223538,"Smoking"
"1134",112,103,0.426758172451219,"Smoking"
"1135",112,104,0.430901455678901,"Smoking"
"1136",112,105,0.435044738906583,"Smoking"
"1137",112,106,0.439188022134264,"Smoking"
"1138",112,107,0.443331305361946,"Smoking"
"1139",112,108,0.447474588589628,"Smoking"
"1140",112,109,0.45161787181731,"Smoking"
"1141",112,110,0.455761155044991,"Smoking"
"1142",112,111,0.459904438272673,"Smoking"
"1143",112,112,0.464047721500355,"Smoking"
"1144",112,113,0.468191004728037,"Smoking"
"1145",112,114,0.472334287955718,"Smoking"
"1146",112,115,0.4764775711834,"Smoking"
"1147",112,116,0.480620854411082,"Smoking"
"1148",112,117,0.484764137638764,"Smoking"
"1149",112,118,0.488907420866445,"Smoking"
"1150",112,119,0.493050704094127,"Smoking"
"1151",112,120,0.497193987321809,"Smoking"
"1152",113,0,0,"FutSmoking"
"1153",113,1,0.00414328322768174,"FutSmoking"
"1154",113,2,0.00828656645536348,"FutSmoking"
"1155",113,3,0.0124298496830452,"FutSmoking"
"1156",113,4,0.016573132910727,"FutSmoking"
"1157",113,5,0.0207164161384087,"FutSmoking"
"1158",113,6,0.0248596993660904,"FutSmoking"
"1159",113,7,0.0290029825937722,"FutSmoking"
"1160",113,8,0.0331462658214539,"FutSmoking"
"1161",113,9,0.0372895490491357,"FutSmoking"
"1162",113,10,0.0414328322768174,"FutSmoking"
"1163",113,11,0.0455761155044991,"FutSmoking"
"1164",113,12,0.0497193987321809,"FutSmoking"
"1165",113,13,0.0538626819598626,"FutSmoking"
"1166",113,14,0.0580059651875444,"FutSmoking"
"1167",113,15,0.0621492484152261,"FutSmoking"
"1168",113,16,0.0662925316429079,"FutSmoking"
"1169",113,17,0.0704358148705896,"FutSmoking"
"1170",113,18,0.0745790980982713,"FutSmoking"
"1171",113,19,0.0787223813259531,"FutSmoking"
"1172",113,20,0.0828656645536348,"FutSmoking"
"1173",113,21,0.0870089477813166,"FutSmoking"
"1174",113,22,0.0911522310089983,"FutSmoking"
"1175",113,23,0.09529551423668,"FutSmoking"
"1176",113,24,0.0994387974643618,"FutSmoking"
"1177",113,25,0.103582080692043,"FutSmoking"
"1178",113,26,0.107725363919725,"FutSmoking"
"1179",113,27,0.111868647147407,"FutSmoking"
"1180",113,28,0.116011930375089,"FutSmoking"
"1181",113,29,0.12015521360277,"FutSmoking"
"1182",113,30,0.124298496830452,"FutSmoking"
"1183",113,31,0.128441780058134,"FutSmoking"
"1184",113,32,0.132585063285816,"FutSmoking"
"1185",113,33,0.136728346513497,"FutSmoking"
"1186",113,34,0.140871629741179,"FutSmoking"
"1187",113,35,0.145014912968861,"FutSmoking"
"1188",113,36,0.149158196196543,"FutSmoking"
"1189",113,37,0.153301479424224,"FutSmoking"
"1190",113,38,0.157444762651906,"FutSmoking"
"1191",113,39,0.161588045879588,"FutSmoking"
"1192",113,40,0.16573132910727,"FutSmoking"
"1193",113,41,0.169874612334951,"FutSmoking"
"1194",113,42,0.174017895562633,"FutSmoking"
"1195",113,43,0.178161178790315,"FutSmoking"
"1196",113,44,0.182304462017997,"FutSmoking"
"1197",113,45,0.186447745245678,"FutSmoking"
"1198",113,46,0.19059102847336,"FutSmoking"
"1199",113,47,0.194734311701042,"FutSmoking"
"1200",113,48,0.198877594928724,"FutSmoking"
"1201",113,49,0.203020878156405,"FutSmoking"
"1202",113,50,0.207164161384087,"FutSmoking"
"1203",113,51,0.211307444611769,"FutSmoking"
"1204",113,52,0.215450727839451,"FutSmoking"
"1205",113,53,0.219594011067132,"FutSmoking"
"1206",113,54,0.223737294294814,"FutSmoking"
"1207",113,55,0.227880577522496,"FutSmoking"
"1208",113,56,0.232023860750177,"FutSmoking"
"1209",113,57,0.236167143977859,"FutSmoking"
"1210",113,58,0.240310427205541,"FutSmoking"
"1211",113,59,0.244453710433223,"FutSmoking"
"1212",113,60,0.248596993660904,"FutSmoking"
"1213",113,61,0.252740276888586,"FutSmoking"
"1214",113,62,0.256883560116268,"FutSmoking"
"1215",113,63,0.26102684334395,"FutSmoking"
"1216",113,64,0.265170126571631,"FutSmoking"
"1217",113,65,0.269313409799313,"FutSmoking"
"1218",113,66,0.273456693026995,"FutSmoking"
"1219",113,67,0.277599976254677,"FutSmoking"
"1220",113,68,0.281743259482358,"FutSmoking"
"1221",113,69,0.28588654271004,"FutSmoking"
"1222",113,70,0.290029825937722,"FutSmoking"
"1223",113,71,0.294173109165404,"FutSmoking"
"1224",113,72,0.298316392393085,"FutSmoking"
"1225",113,73,0.302459675620767,"FutSmoking"
"1226",113,74,0.306602958848449,"FutSmoking"
"1227",113,75,0.310746242076131,"FutSmoking"
"1228",113,76,0.314889525303812,"FutSmoking"
"1229",113,77,0.319032808531494,"FutSmoking"
"1230",113,78,0.323176091759176,"FutSmoking"
"1231",113,79,0.327319374986857,"FutSmoking"
"1232",113,80,0.331462658214539,"FutSmoking"
"1233",113,81,0.335605941442221,"FutSmoking"
"1234",113,82,0.339749224669903,"FutSmoking"
"1235",113,83,0.343892507897584,"FutSmoking"
"1236",113,84,0.348035791125266,"FutSmoking"
"1237",113,85,0.352179074352948,"FutSmoking"
"1238",113,86,0.35632235758063,"FutSmoking"
"1239",113,87,0.360465640808311,"FutSmoking"
"1240",113,88,0.364608924035993,"FutSmoking"
"1241",113,89,0.368752207263675,"FutSmoking"
"1242",113,90,0.372895490491357,"FutSmoking"
"1243",113,91,0.377038773719038,"FutSmoking"
"1244",113,92,0.38118205694672,"FutSmoking"
